Use Case,Status,Price,Discount code,Pain,Loss Reason,Source,City,Created Year,Created Month,Close Year,Close Month
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,1,2019,1
Corporate Events,Closed Lost,360.0,POWER75CUT,financial control,lost to competitor,Inbound,San Antonio,2018,12,2019,2
Educational Seminars,Closed Won,360.0,DISCOUNT25QUICK,operations,not target,Inbound,Chicago,2018,12,2018,12
Corporate Events,Other,1303.7540329575022,2SEMESTERS20OFF,financial control,not target,Inbound,San Diego,2019,2,2019,4
Sports Events,Closed Won,1344.0,ANNUAL30BONUS,operations,not target,Inbound,Chicago,2019,2,2019,2
Corporate Events,Closed Won,300.0,SAVEMONTH50SPECIAL,operations,not target,Inbound,New York,2019,2,2019,3
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,2,2019,2
Corporate Events,Closed Lost,1344.0,YEARLY30PROMO,quality of delivery,lost to competitor,Inbound,San Francisco,2019,2,2019,2
Educational Seminars,Closed Won,360.0,DISCOUNT25QUICK,quality of delivery,not target,Inbound,Chicago,2019,2,2019,3
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Chicago,2019,2,2019,2
Educational Seminars,Closed Won,240.0,SAVEMONTH50G,quality of delivery,not target,Inbound,Chicago,2019,2,2019,2
Corporate Events,Closed Won,600.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,12,2018,12
Corporate Events,Closed Lost,768.0,2SEMESTERS20OFF,operations,not target,Inbound,New York,2018,12,2019,1
Corporate Events,Closed Lost,360.0,GLOW20SEMESTER,quality of delivery,no response,Inbound,Indianapolis,2018,7,2018,7
Corporate Events,Closed Won,960.0,ANNUAL60DEAL,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,150.0,ECONOMY75DISCOUNT,operations,not target,Inbound,Seattle,2018,7,2018,7
Corporate Events,Closed Won,150.0,QUARTERLY75OFF,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Lost,360.0,SAVE25LESS,financial control,lost to competitor,Inbound,San Antonio,2018,7,2018,9
Corporate Events,Closed Lost,150.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,32396.0,10OFFREDUCED,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Lost,200.0,FIFTYGIFT,operations,not target,Inbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,operations,no budget,Inbound,Chicago,2018,7,2018,7
Sports Events,Closed Lost,1680.0,FLAT30,operations,no response,Inbound,Chicago,2018,7,2018,9
Corporate Events,Closed Won,960.0,ANNUAL60DEAL,quality of delivery,not target,Inbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Lost,768.0,HALFYEAR20G,operations,not target,Inbound,Chicago,2018,3,2018,11
Corporate Events,Closed Lost,150.0,2SEMESTERS20OFF,operations,no product fit,Outbound,Fort Worth,2018,3,2018,3
Corporate Events,Closed Lost,360.0,2SEMESTERS20OFF,financial control,no response,Inbound,Chicago,2018,3,2018,9
Corporate Events,Closed Lost,324.0,10OFFREDUCED,financial control,not target,Inbound,New York,2018,3,2018,9
Educational Seminars,Closed Lost,324.0,2SEMESTERS20OFF,operations,no response,Inbound,Columbus,2018,3,2018,12
Corporate Events,Closed Won,450.0,TRIALFREE,operations,not target,Outbound,Washington,2018,3,2018,9
Sports Events,Closed Won,768.0,HALFYEAR20G,operations,not target,Outbound,Chicago,2018,3,2018,3
Corporate Events,Closed Lost,150.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2018,3,2018,9
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Outbound,Chicago,2018,9,2018,9
Corporate Events,Closed Lost,14876.0,MONTH75SPECIAL,operations,not target,Inbound,Chicago,2018,9,2018,11
Corporate Events,Closed Won,324.0,10OFFREDUCED,operations,not target,Inbound,Chicago,2018,9,2018,9
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Houston,2018,9,2018,9
Corporate Events,Closed Lost,600.0,2SEMESTERS20OFF,quality of delivery,no response,Outbound,Chicago,2018,9,2018,9
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,9,2018,9
Educational Seminars,Closed Lost,240.0,ECONOMY50GIFT,financial control,lost to competitor,Inbound,Chicago,2018,9,2019,9
Educational Seminars,Closed Lost,240.0,ECONOMY50GIFT,financial control,no budget,Inbound,Chicago,2018,9,2018,9
Sports Events,Closed Lost,200.0,DISCOUNT25QUICK,operations,price,Inbound,Charlotte,2018,9,2018,9
Sports Events,Closed Lost,324.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2018,9,2018,12
Sports Events,Closed Won,150.0,MONTH75SPECIAL,financial control,not target,Inbound,Charlotte,2018,9,2018,9
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,quality of delivery,not target,Inbound,Chicago,2018,9,2018,9
Educational Seminars,Closed Won,240.0,ECONOMY50GIFT,operations,not target,Inbound,Chicago,2018,1,2018,6
Corporate Events,Closed Lost,360.0,SAVE25LESS,quality of delivery,not target,Inbound,Chicago,2018,10,2018,11
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Philadelphia,2018,10,2018,10
Corporate Events,Closed Won,240.0,MONTH50REBATE,quality of delivery,not target,Inbound,San Francisco,2018,10,2018,10
Corporate Events,Closed Won,324.0,10OFFREDUCED,quality of delivery,not target,Inbound,Jacksonville,2018,10,2018,10
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,10,2018,11
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,operations,not target,Inbound,Jacksonville,2018,10,2018,10
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,10,2018,11
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no product fit,Inbound,Chicago,2018,10,2018,10
Educational Seminars,Closed Lost,150.0,CHALLENGE25,operations,price,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Won,240.0,MONTH50REBATE,financial control,not target,Inbound,Chicago,2018,10,2018,10
Sports Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,Chicago,2018,10,2018,10
Sports Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2018,10,2018,11
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Won,300.0,SAVEMONTH50SPECIAL,quality of delivery,not target,Inbound,Indianapolis,2018,10,2018,2
Educational Seminars,Closed Won,576.0,HALFSEASON20G,quality of delivery,not target,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,financial control,not target,Inbound,Chicago,2018,4,2019,2
Sports Events,Closed Lost,768.0,HALFYEAR20G,operations,lost to competitor,Inbound,Chicago,2018,5,2018,8
Corporate Events,Closed Lost,240.0,2SEMESTERS20OFF,operations,no response,Inbound,New York,2018,5,2018,11
Corporate Events,Closed Lost,240.0,DISCOUNT50POWER,operations,lost to competitor,Inbound,San Jose,2018,5,2018,8
Sports Events,Closed Lost,150.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2018,5,2018,11
Sports Events,Closed Won,150.0,ECONOMY75DISCOUNT,operations,not target,Inbound,Chicago,2018,5,2018,12
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Chicago,2018,5,2018,5
Corporate Events,Closed Won,150.0,ECONOMY75DISCOUNT,operations,not target,Inbound,San Diego,2018,5,2018,5
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,financial control,not target,Inbound,Chicago,2018,5,2018,5
Corporate Events,Closed Lost,768.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,San Antonio,2018,11,2018,11
Corporate Events,Closed Won,960.0,SEMESTER20DEALAGAIN,operations,not target,Inbound,Chicago,2018,11,2018,11
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,price,Inbound,Chicago,2018,11,2018,11
Sports Events,Closed Won,450.0,PROMOCODE,operations,not target,Inbound,Chicago,2018,11,2018,11
Corporate Events,Closed Lost,240.0,2SEMESTERS20OFF,financial control,no response,Inbound,San Antonio,2018,11,2018,12
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2018,11,2018,11
Educational Seminars,Closed Won,360.0,25GIFT,financial control,not target,Inbound,Chicago,2018,11,2018,11
Corporate Events,Closed Lost,768.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Chicago,2018,11,2018,11
Educational Seminars,Closed Lost,150.0,CUTBACK75SPECIAL,financial control,no budget,Inbound,San Jose,2018,11,2018,11
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Charlotte,2018,11,2018,12
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,11,2018,11
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,11,2018,12
Educational Seminars,Closed Won,240.0,SAVEMONTH50G,quality of delivery,not target,Inbound,Chicago,2018,10,2018,12
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Chicago,2018,10,2018,12
Corporate Events,Closed Lost,300.0,2SEMESTERS20OFF,operations,price,Inbound,Jacksonville,2018,10,2018,12
Sports Events,Closed Won,960.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,10,2018,12
Corporate Events,Closed Won,450.0,FIFTYSAVINGS,operations,not target,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Lost,360.0,SAVE25LESS,operations,no budget,Inbound,Columbus,2018,10,2018,12
Corporate Events,Closed Won,150.0,QUARTERLY75OFF,operations,not target,Inbound,San Diego,2018,12,2018,12
Educational Seminars,Closed Lost,200.0,HALFYEAR20G,operations,no response,Inbound,Austin,2018,12,2019,1
Sports Events,Closed Won,150.0,MONTH75SPECIAL,financial control,not target,Inbound,Chicago,2018,12,2018,12
Sports Events,Closed Won,240.0,SAVEMONTH50G,financial control,not target,Inbound,Chicago,2018,12,2018,12
Educational Seminars,Closed Won,768.0,HALFYEAR20G,financial control,not target,Inbound,Chicago,2018,8,2018,5
Corporate Events,Closed Lost,300.0,2SEMESTERS20OFF,operations,no response,Inbound,Washington,2018,12,2018,12
Corporate Events,Closed Lost,768.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2018,12,2018,12
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,financial control,not target,Inbound,Chicago,2018,12,2018,12
Corporate Events,Closed Won,960.0,ANNUAL60DEAL,operations,not target,Inbound,San Francisco,2018,12,2018,12
Corporate Events,Closed Won,324.0,10OFFREDUCED,operations,not target,Inbound,Chicago,2019,4,2019,4
Educational Seminars,Closed Won,768.0,HALFYEAR20G,financial control,not target,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,4,2019,1
Corporate Events,Closed Won,360.0,SAVE25LESS,financial control,not target,Inbound,Chicago,2019,4,2019,4
Educational Seminars,Closed Won,1500.0,DEAL60YEAR,financial control,not target,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,12,2018,12
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,1,2019,2
Sports Events,Closed Lost,240.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2019,1,2019,2
Corporate Events,Closed Lost,240.0,DISCOUNT50POWER,operations,price,Inbound,Chicago,2019,1,2019,2
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,not target,Inbound,Seattle,2019,1,2019,1
Corporate Events,Closed Lost,768.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Chicago,2019,1,2019,2
Educational Seminars,Other,1344.0,2SEMESTERS20OFF,time saving,not target,Inbound,Charlotte,2019,2,2019,2
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,Chicago,2019,2,2019,2
Sports Events,Closed Won,14876.0,ECONOMY75DISCOUNT,operations,not target,Inbound,Chicago,2019,2,2019,3
Corporate Events,Closed Won,150.0,ECONOMY75DISCOUNT,operations,not target,Inbound,Chicago,2019,2,2019,2
Sports Events,Closed Won,300.0,SAVEMORE50,operations,not target,Inbound,San Francisco,2019,2,2019,2
Sports Events,Closed Won,768.0,HALFYEAR20G,financial control,not target,Inbound,Chicago,2019,2,2019,2
Educational Seminars,Closed Won,14876.0,CUTBACK75SPECIAL,operations,not target,Inbound,Chicago,2019,2,2019,2
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,financial control,not target,Inbound,Chicago,2019,2,2019,2
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,Chicago,2019,2,2019,2
Sports Events,Closed Lost,768.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,12,2019,3
Corporate Events,Closed Won,960.0,ANNUAL60DEAL,operations,not target,Inbound,Chicago,2018,12,2019,2
Corporate Events,Closed Lost,240.0,MONTH50REBATE,operations,not target,Inbound,Jacksonville,2018,12,2019,3
Educational Seminars,Closed Won,300.0,SAVEMORE50,operations,not target,Inbound,San Francisco,2018,12,2018,12
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,12,2018,12
Sports Events,Closed Won,150.0,MONTH75SPECIAL,quality of delivery,not target,Inbound,New York,2019,1,2019,1
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,operations,not target,Inbound,Chicago,2018,8,2018,8
Corporate Events,Closed Won,74626.0,SAVEMONTH50SPECIAL,operations,not target,Inbound,Chicago,2018,8,2018,8
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Chicago,2018,8,2018,8
Corporate Events,Closed Won,576.0,2SEMESTERS20SALE,operations,not target,Outbound,Chicago,2018,8,2018,8
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,San Francisco,2019,5,2019,5
Sports Events,Closed Won,360.0,25GIFT,operations,not target,Inbound,Chicago,2018,3,2018,6
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Philadelphia,2018,6,2018,6
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,6,2018,9
Corporate Events,Closed Lost,360.0,SAVE25LESS,financial control,not target,Outbound,Chicago,2018,9,2018,11
Corporate Events,Closed Lost,200.0,SAVE25LESS,operations,no response,Outbound,San Francisco,2018,9,2018,12
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,9,2018,9
Sports Events,Closed Lost,1344.0,2SEMESTERS20OFF,operations,price,Outbound,Seattle,2018,9,2018,9
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,lost to competitor,Outbound,San Francisco,2018,9,2018,9
Corporate Events,Closed Lost,240.0,DISCOUNT50POWER,quality of delivery,price,Inbound,Chicago,2018,9,2018,9
Sports Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2018,9,2018,9
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,Chicago,2018,9,2018,9
Sports Events,Closed Lost,324.0,SLASH10,operations,not target,Inbound,Chicago,2018,9,2018,10
Sports Events,Closed Lost,324.0,SLASH10,operations,not target,Inbound,Los Angeles,2018,9,2019,1
Corporate Events,Closed Won,576.0,2SEMESTERS20SALE,quality of delivery,not target,Inbound,Chicago,2018,1,2018,1
Corporate Events,Closed Won,324.0,10OFFREDUCED,financial control,not target,Inbound,Chicago,2018,1,2018,1
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,Chicago,2018,1,2018,1
Corporate Events,Closed Won,768.0,HALFYEAR20G,operations,not target,Inbound,Chicago,2018,1,2018,1
Corporate Events,Closed Lost,3750.0,FIFTYANNUALOFF,quality of delivery,price,Inbound,Chicago,2018,1,2018,8
Educational Seminars,Closed Lost,200.0,SHINE50,financial control,lost to competitor,Inbound,Chicago,2018,1,2018,1
Sports Events,Closed Won,1008.0,RENEWYEAR30,operations,not target,Inbound,Chicago,2018,1,2018,6
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,operations,not target,Inbound,Chicago,2018,1,2018,1
Sports Events,Closed Lost,324.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,10,2018,10
Sports Events,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Washington,2018,10,2019,11
Corporate Events,Closed Lost,150.0,2SEMESTERS20OFF,quality of delivery,no product fit,Inbound,Jacksonville,2018,10,2018,10
Corporate Events,Closed Won,450.0,FIFTYSAVINGS,quality of delivery,not target,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Lost,360.0,GLOW25MONTH,operations,not target,Inbound,Denver,2018,10,2019,1
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Won,120.0,3QUARTERS75CUT,financial control,not target,Inbound,Seattle,2018,10,2018,10
Sports Events,Closed Lost,1344.0,ANNUAL30BONUS,operations,lost to competitor,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Lost,2400.0,BIANNUAL20,operations,not target,Inbound,Chicago,2018,10,2018,10
Educational Seminars,Closed Lost,324.0,SLASH10,time saving,lost to competitor,Inbound,San Diego,2018,10,2018,11
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,operations,no product fit,Inbound,San Diego,2018,10,2018,10
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Lost,240.0,2SEMESTERS20OFF,operations,not target,Inbound,Indianapolis,2018,10,2018,11
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Chicago,2018,10,2018,10
Sports Events,Closed Lost,150.0,MONTH75SPECIAL,operations,price,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,Chicago,2018,10,2018,10
Educational Seminars,Other,57694.0,SPECIAL20YEAR,time saving,not target,Inbound,San Francisco,2018,10,2018,10
Corporate Events,Closed Won,576.0,2SEMESTERS20SALE,operations,not target,Inbound,Chicago,2018,10,2018,10
Sports Events,Closed Won,1680.0,FLAT30,operations,not target,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,Chicago,2018,10,2018,10
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,quality of delivery,not target,Inbound,Chicago,2018,10,2017,4
Educational Seminars,Closed Won,240.0,SAVEMONTH50G,operations,not target,Inbound,San Francisco,2018,10,2018,10
Sports Events,Closed Lost,1008.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Chicago,2018,10,2018,12
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,San Francisco,2018,5,2018,11
Corporate Events,Closed Lost,360.0,SAVE25LESS,operations,lost to competitor,Inbound,Chicago,2018,5,2018,8
