Id,Source,Discarded/Nurturing Reason,Acquisition Campaign,City
6ngcms0k,Inbound,Not feeling,Follow-up: digital guide 2,Charlotte
58jf0z91,Outbound,Not Target,,
57e0jv7o,Inbound,Unreachable,,Charlotte
bystlrht,Inbound,Not Target,,Philadelphia
m59m68cn,Outbound,Not feeling,,
up6hv1nn,Inbound,Unreachable,Follow-up: digital guide 2,Philadelphia
5ggkpuqm,Outbound,Not Target,,Jacksonville
ev7bzjy0,Inbound,Not the right moment,Follow-up: digital guide 2,
7ygnrulj,Inbound,Not Target,,Chicago
31ko408a,Inbound,,,San Francisco
e4wushjt,Outbound,Not the right moment,,Dallas
q85vmhiu,Inbound,Not Fit,,Phoenix
dtrko5wa,Outbound,Not Target,,
80o3iegi,Inbound,Unreachable,,San Francisco
3vqqx7z0,Inbound,,,
4qs4k7e8,Inbound,Not Target,,
63gdu7w4,Outbound,Not Target,,San Jose
29ytsuzy,Inbound,Not feeling,,
zqg5zn7o,Inbound,Unreachable,Follow-up: digital guide 2,San Diego
9mld0xjx,Outbound,Not Fit,,San Diego
rwfrjlyx,Inbound,No show,Follow-up: digital guide 2,Chicago
yez2l41l,Outbound,Not Target,,San Francisco
gaxmr9cr,Inbound,,,Chicago
rdahoo4s,Inbound,Unreachable,,
zioqg2or,Outbound,Unreachable,,San Diego
up7pqq8v,Inbound,,,Houston
r06pphmz,Outbound,Unreachable,,San Diego
z7yjhwuo,Inbound,Not the right moment,,Denver
eucqe38m,Inbound,Not Target,,
dyvfh0f6,Outbound,Not Target,,
ciy2vhg5,Inbound,Not Target,,
ruxf8n17,Outbound,,,Seattle
zi54t7i4,Inbound,,,Dallas
xo9mk93b,Inbound,,,
puzh2kwe,Inbound,Not Target,,
l5qvnqj6,Outbound,Not Target,,Jacksonville
tyjqy18s,Inbound,Unreachable,Follow-up: digital guide 2,San Francisco
wpk9ahs2,Outbound,Not Target,,Seattle
ywwfgfxb,Inbound,Unreachable,,San Diego
r6p57mkp,Inbound,,,
3243j22n,Outbound,Not Target,,
1t086ik0,Inbound,Not Target,,San Diego
5zon5mls,Inbound,Unreachable,,
045whtiw,Inbound,Not feeling,,San Diego
w8jaz1uz,Inbound,Wrong Data,,San Antonio
edplgbdu,Inbound,Not Fit,,San Diego
sg00evha,Inbound,Not the right moment,,San Francisco
sghv5e9e,Outbound,,,
0nasu9lq,Inbound,Not the right moment,,Chicago
x0f0tpbv,Inbound,Not the right moment,Follow-up: digital guide 2,San Francisco
w7s0i08k,Inbound,Unreachable,,
lri0ni0t,Inbound,Wrong Data,,Chicago
ggs7zdtn,Inbound,Wrong Data,,
zipgurkl,Outbound,Not the right moment,,
tdiguurc,Inbound,Not feeling,Follow-up: digital guide 2,
vnqsdqoo,Inbound,Not Target,,San Antonio
z22opef1,Inbound,Competitor,Follow-up: digital guide 2,Dallas
vx9flr9q,Outbound,,,
dspnfkaf,Inbound,Unreachable,,San Francisco
3ree9fll,Inbound,,,Chicago
pkot9yw5,Outbound,Not the right moment,,Chicago
gqxivnbc,Inbound,,,Denver
pgtpcftp,Outbound,,,Chicago
bxfty0zf,Inbound,,,Charlotte
ic6wc4qe,Inbound,Wrong Data,,
8r7am6x0,Inbound,Not Target,,Jacksonville
ivyawksa,Inbound,Competitor,,San Francisco
wj6yrbid,Inbound,Not the right moment,Follow-up: digital guide 2,Chicago
t1fr74sz,Outbound,Competitor,,
5pi0nlxh,Inbound,Unreachable,,Jacksonville
2s95edyv,Inbound,Competitor,Follow-up: digital guide 2,Charlotte
8mvzngbj,Outbound,Not Target,,
d8ye3b5h,Inbound,Not Fit,,Washington
xbvoqmbq,Inbound,Not Target,,Austin
95n49dkf,Outbound,Not Target,,
fgpbb2wa,Inbound,Not the right moment,,San Francisco
pweeujec,Inbound,Not Target,,Chicago
p25tcbtk,Inbound,Not Target,,San Diego
cfa02ygz,Outbound,Not Target,,
hwycb6cg,Inbound,Competitor,,Jacksonville
6e0x2et7,Outbound,Not the right moment,,
thnhez7j,Inbound,Not Target,,San Francisco
f1wmbczx,Inbound,Not the right moment,,Chicago
gz7p3rj0,Inbound,Not the right moment,,Jacksonville
tsaz87s8,Inbound,Not Target,,Phoenix
5uq4ezds,Inbound,Not Target,,
zpqtgntb,Inbound,Not the right moment,,Chicago
yn6vmnp9,Inbound,Not Target,,
ko1z20hj,Inbound,Competitor,,Denver
d8zaa8b4,Inbound,Unreachable,Follow-up: digital guide 2,San Diego
au1mcee5,Inbound,,,Jacksonville
iqbq6s8p,Inbound,Not Target,,Fort Worth
id45lqd5,Outbound,Not Target,,
h7bp78w1,Inbound,Unreachable,,San Francisco
pdavyffp,Inbound,Wrong Data,,
6zmou3tk,Outbound,Not feeling,,Los Angeles
axi4dzkb,Inbound,Unreachable,,
rdsfhuac,Inbound,Not Target,,Jacksonville
co9qrhmu,Inbound,Not Target,,Chicago
w0t1ib0l,Inbound,Not the right moment,,
v69o86nl,Outbound,Not feeling,,
3dv2buvb,Inbound,Not Target,,Chicago
1uxjveqp,Inbound,Unreachable,Follow-up: digital guide 2,Seattle
4rjabrw8,Outbound,Not Fit,,Columbus
dd097z9i,Inbound,Wrong Data,,Chicago
pxcsimj3,Outbound,Unreachable,,
z5xx3n11,Inbound,Not feeling,,
isrecnqh,Inbound,Competitor,,Jacksonville
qz9bfqgz,Inbound,Not Target,,Los Angeles
d0pyu29n,Inbound,Not feeling,,San Francisco
9l63ir9p,Outbound,Unreachable,,Chicago
8e80954k,Inbound,Not the right moment,,Chicago
7c3hg8eq,Outbound,Not Target,,
sir8vy0j,Inbound,,,
y82720tn,Outbound,Not Target,,
zu15l98t,Inbound,Not Target,,Washington
0xmtzb2e,Outbound,Not Target,,
5px0ftyd,Inbound,Not Target,,Dallas
lls3vtk6,Inbound,Not Fit,,
p338wovy,Inbound,Not the right moment,Follow-up: digital guide 2,
2dn0fab8,Inbound,,,
8gx7hyqu,Inbound,Not Target,,Chicago
uuko85fy,Outbound,Not Target,,
480uevrk,Inbound,Not Target,,San Jose
ozwkx6yu,Outbound,Not Target,,
w48epjgv,Inbound,Not Fit,,
hlcg2pa4,Inbound,Wrong Data,,Chicago
ybtodxiu,Outbound,Not Target,,
qqlj3lbd,Inbound,Not the right moment,,Phoenix
j3v0lnqy,Inbound,Not Fit,,San Antonio
udt248ij,Outbound,Not Target,,Chicago
0a8oyvc1,Inbound,Not the right moment,Follow-up: digital guide 2,Chicago
29iu7e4m,Outbound,Not Target,,San Antonio
z68ljpou,Inbound,Not Target,,Chicago
8v3gf9vz,Inbound,,,Chicago
0pot352s,Inbound,Not feeling,,
30c7l3cr,Inbound,,,San Francisco
bwrrw850,Inbound,Wrong Data,,San Jose
3yh6598p,Outbound,Not Target,,
rg43dcox,Inbound,Unreachable,Follow-up: digital guide 2,Austin
t6z4xlri,Inbound,Unreachable,Follow-up: digital guide 2,Washington
4375gsvu,Outbound,Not Target,,
o68gqbgm,Inbound,,,Columbus
qypl3wgz,Inbound,Not the right moment,,Chicago
woy4onfr,Inbound,Not Target,,
h1y0pg2e,Inbound,Not Target,,Philadelphia
05neiilh,Outbound,,,San Diego
3xfebl14,Inbound,Unreachable,,
f26zczpm,Inbound,Not the right moment,Follow-up: digital guide 2,Washington
cnrta1fl,Outbound,Not Target,,
43hnwqxs,Inbound,Not the right moment,,Chicago
g9rwd1fz,Inbound,Not feeling,,San Diego
uo92p4b8,Outbound,Not Target,,
ihlw21wp,Inbound,Wrong Data,,
7lv86h35,Inbound,Not Target,,
yfpyjqhg,Inbound,Not feeling,,Phoenix
2xtt2kir,Inbound,,,
27mxn8yz,Inbound,Not Target,,Columbus
upp6u80d,Outbound,Not the right moment,,
g5w7rvwh,Inbound,,,San Diego
jl25747s,Inbound,Not Target,,Jacksonville
ki18v3ff,Outbound,Not Target,,Denver
6cqeulbh,Inbound,Not Fit,,San Jose
pk08wipu,Inbound,Not Target,,
6c5pw2aq,Outbound,Competitor,,
2ui4jwc3,Inbound,,,Chicago
ac7l7819,Inbound,Not Target,,San Francisco
lk2uj8vp,Inbound,Unreachable,,Chicago
sbhj1qlb,Inbound,Not the right moment,,San Diego
lnbxdmj4,Outbound,Not the right moment,,
u1aft3ez,Inbound,Not the right moment,,Indianapolis
csi816x1,Inbound,Not the right moment,Follow-up: digital guide 2,Jacksonville
k64od731,Outbound,Unreachable,,San Diego
qoblokn4,Inbound,Unreachable,,Chicago
deapuqku,Outbound,Not Target,,Los Angeles
w8ywj9zh,Inbound,Not Target,,
xmhaao5c,Outbound,,,
o499meeb,Inbound,Not the right moment,,San Diego
64x0hcm1,Inbound,Not Target,,
8x55k42n,Outbound,Not Target,,San Diego
vf2app9w,Inbound,Competitor,,Chicago
4noywq9v,Outbound,Unreachable,,Seattle
lbfmhwko,Inbound,,,
usfbwaru,Inbound,Not the right moment,,San Diego
gqohdr3t,Inbound,Unreachable,,San Francisco
d2qy2mla,Outbound,Not Target,,San Francisco
egpg5dxr,Inbound,Wrong Data,,
g9jibnj1,Inbound,Not Target,,Chicago
mrj1v5s3,Outbound,Unreachable,,Los Angeles
nihf2jff,Inbound,Not the right moment,,Denver
ppw2veqc,Inbound,Not Target,,Chicago
0nrlr58m,Outbound,Not Fit,,Chicago
cipi9pok,Inbound,Competitor,,Denver
uuow7d6o,Inbound,Not Target,,San Francisco
a4x523pm,Inbound,Unreachable,,San Diego
34qwa333,Outbound,Not Target,,Chicago
zqubwoob,Inbound,Wrong Data,,Indianapolis
uziuajtt,Inbound,Not Fit,,
0mor8683,Outbound,Unreachable,,Austin
qmxqyjep,Inbound,Unreachable,,San Francisco
ee4pxkgo,Inbound,Wrong Data,,
kvwsznh2,Inbound,Wrong Data,,
keo154wt,Inbound,Competitor,,
pt64znl1,Inbound,Unreachable,,
lcfwb2be,Inbound,Not Target,,
3e6ehofb,Inbound,Not the right moment,,
mbtocau9,Outbound,Not the right moment,,
xusybdzx,Inbound,Unreachable,,
ihqq0xqo,Inbound,Already Customer,,Chicago
5s0taoe4,Outbound,Unreachable,,
165g6sf2,Inbound,Unreachable,,Chicago
4ok4jhw4,Inbound,Not feeling,,Columbus
kk54r8mg,Inbound,Not Target,,
qly1qt3t,Inbound,Not Target,,
c2iap8gl,Inbound,,,
pl3w83eb,Inbound,Not the right moment,,Jacksonville
zcopmz3l,Inbound,Not the right moment,,San Jose
00daayye,Outbound,Not Target,,
qmlk21hy,Inbound,Not the right moment,,San Francisco
k6w2hgrr,Inbound,Not Target,,Charlotte
e05moc72,Inbound,Wrong Data,,
uuysyzze,Inbound,Not the right moment,,
n9v5y94e,Inbound,Not Target,,San Francisco
4qeunvey,Inbound,Not the right moment,,Washington
83leimnu,Inbound,Not Target,,Jacksonville
gn4xrbwx,Inbound,Not the right moment,,
p6fsgwpo,Inbound,Wrong Data,,Washington
e3hxo7bl,Inbound,Black list,,Dallas
o7nh9mtr,Inbound,Not Fit,,Washington
bazgofrb,Inbound,,,Columbus
n6h0bf5l,Outbound,Unreachable,,San Diego
t27p0hzi,Inbound,Not the right moment,,Denver
ofgkll44,Inbound,Not Target,,Columbus
te7tt61n,Outbound,Not the right moment,,
js1mooy2,Inbound,Not the right moment,,Charlotte
ow80sokp,Inbound,Not Target,,
3jhehgu2,Inbound,Not the right moment,,Jacksonville
21c4dmfe,Inbound,Not the right moment,Follow-up: digital guide 2,
kgngcm0m,Inbound,Not the right moment,,
9hxo7ol9,Inbound,Wrong Data,,San Jose
hbdmiqw9,Inbound,Not Target,,Jacksonville
1t2tckx9,Inbound,Not the right moment,,Jacksonville
390o5539,Inbound,Not Target,,Denver
f12odeic,Inbound,Not Target,,
7g5l60z0,Inbound,Competitor,,Chicago
emp3r0zs,Inbound,Not Fit,,
62d5n3l7,Inbound,Not Target,,San Francisco
2m4kqpdy,Inbound,Wrong Data,,San Diego
9vyvzcec,Inbound,Not Target,,Indianapolis
4b8dedyd,Inbound,Not Target,,San Jose
i0irily1,Inbound,Not feeling,,Jacksonville
qzdvz3tf,Inbound,Not Target,,Phoenix
j806on2k,Inbound,,,San Jose
hjm73cuz,Inbound,No show,,Washington
z7vvbv82,Inbound,Not Target,,Chicago
5eco3uju,Inbound,Wrong Data,,San Diego
zfcuu9eg,Inbound,Not Target,,Washington
o08qfp0q,Outbound,Not Target,,
nvv14em4,Inbound,Not the right moment,,Dallas
9rhfz5t1,Inbound,Not the right moment,Follow-up: digital guide 2,
ceveh01h,Inbound,Not the right moment,,Columbus
ooqubcjw,Inbound,Not Target,,Jacksonville
mn0zla95,Outbound,Not Target,,Denver
v5sijzhw,Inbound,Not Target,,Philadelphia
tamenydx,Inbound,Not the right moment,Follow-up: digital guide 2,Chicago
g36w7j3k,Outbound,Not Target,,
4zl99igb,Inbound,Not Target,,Phoenix
3v1l2zyf,Inbound,Wrong Data,,Dallas
q5pxyvg4,Inbound,Not the right moment,,
waxo8pab,Inbound,Not Target,,Chicago
8xrlny49,Inbound,Not Target,,Los Angeles
uawg5d0t,Outbound,,,San Francisco
iezhzzpf,Inbound,Not Fit,,
i5yx1h4o,Inbound,Not feeling,,San Francisco
e2v3qejf,Inbound,Not the right moment,,
cpz6yhnf,Inbound,Unreachable,,Washington
en8y5fel,Inbound,Not Target,,Chicago
1kcxrwzd,Outbound,Not Target,,Chicago
hsjfknrp,Inbound,Not Target,,San Francisco
688e2vxi,Inbound,Not Target,,Chicago
e7wszs80,Outbound,,,
cnywe3kb,Inbound,,,New York
4a28ei9c,Inbound,Not the right moment,Follow-up: digital guide 2,San Francisco
g8aiyzah,Outbound,Not Target,,
56md8chw,Inbound,Wrong Data,,Columbus
20jrlp78,Inbound,Not the right moment,,San Diego
r8w0ghpf,Outbound,Not Target,,
lx3hdk35,Inbound,Not the right moment,Follow-up: digital guide 2,Seattle
bgh7qt70,Inbound,Not Target,,
zucvktgc,Inbound,Not the right moment,,
u79zm1bx,Inbound,,,Denver
v9hh4xp3,Inbound,Unreachable,,Charlotte
ethobeni,Inbound,Not the right moment,,Jacksonville
4t7y8ia3,Inbound,Wrong Data,,
0d2mezyq,Outbound,Not Target,,
r61m0ckj,Inbound,Not feeling,,Chicago
5qrf557w,Inbound,Not Target,,Seattle
71tb010b,Inbound,Not Target,,
vdukktxs,Inbound,Unreachable,,San Francisco
737v1s50,Inbound,,,San Francisco
teqc4arp,Inbound,Not Fit,,Jacksonville
ypwg0miz,Inbound,,,Chicago
vga4cu71,Inbound,Not the right moment,,Chicago
ub1m8jr8,Inbound,Unreachable,,
wddcg3i2,Outbound,Not Target,,Chicago
kjy6wjoh,Inbound,Unreachable,Follow-up: digital guide 2,
cvb7udz9,Inbound,Unreachable,,
azayrwmz,Inbound,,,
mtu1io9w,Inbound,,,San Diego
2hn4pp9c,Inbound,Competitor,,
kn153gaq,Outbound,Not Target,,Washington
nt3cdt6b,Inbound,,,Denver
ch8craow,Inbound,Not Fit,,Chicago
5c08kpsh,Inbound,Not feeling,,
spins0bm,Inbound,Unreachable,Follow-up: digital guide 2,Phoenix
z9vfttcz,Inbound,Not Target,,San Antonio
ms0wiccx,Inbound,Not Target,,Houston
y59fjx2a,Outbound,Not the right moment,,
8pkzjvs1,Inbound,,,
bm2hxc3p,Inbound,Wrong Data,,San Francisco
vjoivclp,Outbound,Not Target,,Denver
1nz1k2l7,Inbound,Not Target,,San Jose
ke74x0bk,Inbound,Not Target,,Chicago
k6k02oam,Outbound,Not Target,,
2vfl9r64,Inbound,Not Fit,,San Francisco
rwcpn8v6,Inbound,Wrong Data,,Jacksonville
1rr5xhp1,Inbound,Not Target,,
34km09e7,Inbound,,,San Francisco
fwiiwqq1,Inbound,Wrong Data,,Chicago
jmhbu9lh,Inbound,Not Target,,San Francisco
7rk68i2w,Inbound,Unreachable,Follow-up: digital guide 2,
imfdsrek,Inbound,Not the right moment,,
lxok4r7c,Inbound,,,Seattle
83dzfqgj,Inbound,Not the right moment,,San Francisco
6qw3w9sj,Inbound,Not the right moment,,Chicago
lvid9ord,Inbound,Not the right moment,,San Francisco
yy11rs68,Inbound,Not Fit,,Chicago
ffoest4t,Outbound,Competitor,,San Diego
a7cltb4i,Inbound,Wrong Data,,Jacksonville
bj91gacd,Inbound,Not feeling,Follow-up: digital guide 2,Chicago
q237uscv,Outbound,Not Target,,Washington
6zmwa0bw,Inbound,Unreachable,,
od1usx0u,Inbound,Not feeling,,Philadelphia
lbt5j4q5,Inbound,Not Fit,,Chicago
m1yb236i,Inbound,Not Fit,,Seattle
6ryes7vj,Inbound,Not Target,,San Diego
e9m4p3gy,Outbound,Not Target,,
27zy8zty,Inbound,Not feeling,,San Diego
f840pea9,Inbound,Not feeling,Follow-up: digital guide 2,Houston
mohn327b,Inbound,,,Washington
brxy88zt,Inbound,,,
noimhtib,Inbound,Competitor,,Chicago
ttuz63qe,Outbound,Not Target,,
v5heg0qs,Inbound,,,
kw4uou0t,Inbound,Not Fit,,
55vgqyp5,Outbound,Unreachable,,Washington
2gm9kfqm,Inbound,,,Chicago
q6m0hv05,Inbound,Unreachable,Follow-up: digital guide 2,
ofx47gbs,Inbound,Not the right moment,,
ke7vswas,Inbound,Unreachable,Follow-up: digital guide 2,San Francisco
nzlvby4c,Outbound,Not Target,,San Diego
6pjjhpcn,Inbound,Not Target,,San Jose
a1cb7qo0,Inbound,Unreachable,,Jacksonville
9s7mgu5w,Inbound,Not the right moment,,Chicago
uuax1vsr,Inbound,Not Target,,Chicago
9fpfcwwe,Outbound,Unreachable,,Dallas
p5rdb7i3,Inbound,Not Fit,,San Francisco
3z9rdtta,Inbound,Not Target,,
sbqaar8u,Outbound,Not Target,,
0yt1zvls,Inbound,Not Target,,San Diego
xkk9fvl0,Inbound,Not Target,,New York
dab2ywl0,Inbound,Unreachable,,San Diego
opbo896q,Inbound,Wrong Data,,
qee6fji2,Inbound,Not the right moment,,Chicago
8ezrbrjx,Inbound,Not feeling,,San Antonio
3xe2dlwy,Inbound,,,San Antonio
5avna7wn,Inbound,Not Fit,,
giodltue,Outbound,Not feeling,,New York
0e8i3s1d,Inbound,Not Target,,Washington
feuff2yw,Inbound,Not Target,,
ysuei1kx,Inbound,Not Target,,
sxjs4ucv,Outbound,Not Target,,San Diego
8ut80ylf,Inbound,Not feeling,,San Jose
zkytxr5u,Inbound,Unreachable,,
r9keuopr,Outbound,Not Target,,
tz6pk0k4,Inbound,Not Fit,,
ep7tx053,Inbound,,,Denver
9y5p6y24,Inbound,Not Target,,Chicago
dn7ezzr2,Inbound,Not Fit,,San Francisco
yjl1eqr0,Outbound,Not Target,,
4ng4eux5,Inbound,,,San Francisco
bwmkgsn3,Outbound,Not the right moment,,
s7s18zw0,Inbound,Not the right moment,,
l9j1qscj,Inbound,Unreachable,Follow-up: digital guide 2,Jacksonville
6o84hkkl,Outbound,Not the right moment,,Jacksonville
0leqc5fl,Inbound,Unreachable,,Chicago
c59r7kcs,Inbound,Unreachable,,
t2pkktnq,Inbound,Not the right moment,,San Francisco
435j1zbt,Inbound,Not feeling,Follow-up: digital guide 2,
jocpq38p,Inbound,Not feeling,,
kvhido1f,Inbound,,,Phoenix
4r2uqdiw,Inbound,Not the right moment,Follow-up: digital guide 2,San Antonio
aftilsy7,Outbound,Not Target,,San Francisco
iz3yd22d,Inbound,,,San Francisco
pep0i7pt,Inbound,No show,Follow-up: digital guide 2,
43wslttw,Inbound,Not Target,,San Francisco
n9640w56,Inbound,,,Jacksonville
syuk7baj,Inbound,,,Chicago
m875zflu,Inbound,Not feeling,,San Diego
mqzin12c,Inbound,Not Target,,Chicago
f0txlwh5,Inbound,Not Target,,Jacksonville
6s9fmg7g,Inbound,Wrong Data,,
nwt88yez,Inbound,Black list,,San Francisco
h71f1yvh,Inbound,Not the right moment,,Columbus
v20k1tdx,Inbound,Not feeling,,
o86z0nso,Outbound,Not feeling,,Denver
ueb331jg,Inbound,Not the right moment,,Chicago
hyqmjpr7,Inbound,Not Target,,Seattle
qxyeg5sx,Inbound,,,San Diego
n6cjqnam,Inbound,Unreachable,,
xl06ldqb,Inbound,,,San Francisco
z6e6obxp,Outbound,Unreachable,,
ms65upm1,Inbound,Not the right moment,,Chicago
0gwb7hor,Inbound,Competitor,Follow-up: digital guide 2,
h0rzkwv1,Outbound,Not Target,,
p0rkogbz,Inbound,Not Fit,,Chicago
jm0jfkt5,Inbound,Not Target,,Dallas
qx8k2x7b,Outbound,,,
emloafrv,Inbound,Not feeling,,San Antonio
o6lncflg,Inbound,Not the right moment,Follow-up: digital guide 2,Dallas
cdu4n37b,Inbound,,,Washington
clhy06bi,Inbound,Competitor,,Denver
f1pme25p,Inbound,Wrong Data,,San Jose
qpqa9xvx,Outbound,Not Target,,New York
khyr0qcj,Inbound,Not Fit,,San Diego
tde80pja,Inbound,Unreachable,Follow-up: digital guide 2,
l0k71phk,Outbound,Not the right moment,,San Francisco
yaey7qfa,Inbound,Not the right moment,,Jacksonville
0beyn0kc,Inbound,Not Target,,
lrr9w46v,Inbound,Competitor,,
0gltba3f,Inbound,Unreachable,Follow-up: digital guide 2,Chicago
51jmmgn1,Inbound,Wrong Data,,Austin
movwicws,Inbound,,,
k7jcqbpg,Inbound,Not Target,,
rb4zv0en,Outbound,Not Target,,
wwkotl5r,Inbound,Unreachable,,San Diego
mo7ftkm6,Outbound,Not Target,,Jacksonville
7k9sbn5m,Inbound,Unreachable,,Seattle
2y4bjy3g,Inbound,Unreachable,,Washington
2d15fo90,Inbound,,,San Diego
wyo0ln72,Inbound,Not the right moment,,San Jose
cs3bgy9g,Inbound,Not the right moment,,
kq7uqrlc,Inbound,Not feeling,Follow-up: digital guide 2,Jacksonville
f02qigdm,Outbound,Not Target,,
g8hhmb82,Inbound,Unreachable,,San Francisco
uhy8kepo,Inbound,Unreachable,Follow-up: digital guide 2,
wo5awgwp,Outbound,Not Target,,Seattle
xy0xgxxv,Inbound,Competitor,,Chicago
6nn5tbun,Inbound,Not Target,,
tv2atp7f,Outbound,Not Target,,
hsjv3tnz,Inbound,Unreachable,,Washington
0qjdlm1i,Outbound,Competitor,,Los Angeles
aqw145rr,Inbound,Unreachable,,
yoq63dv0,Inbound,Not the right moment,Follow-up: digital guide 2,Chicago
s1lyl7r0,Inbound,Not Target,,
ubkk4elc,Inbound,Unreachable,Follow-up: digital guide 2,
xtqz7qm3,Inbound,Not Target,,Charlotte
938kojxr,Inbound,Not the right moment,,
y9k5xipu,Inbound,Not Target,,Chicago
87s2bqds,Outbound,Not Target,,Austin
ll12774u,Inbound,,,Washington
p6bdmoha,Inbound,Not the right moment,Follow-up: digital guide 2,Chicago
er4pefmh,Outbound,Not Target,,
e880ml4b,Outbound,Not Target,,
95w04pia,Inbound,Not feeling,,Washington
wvjrjikv,Inbound,Wrong Data,,New York
pw1agpfe,Inbound,Wrong Data,,
6rrnvx29,Inbound,,,
pyfnxm0f,Inbound,Not feeling,,San Francisco
19uf36ha,Outbound,Not Target,,
m2um91wl,Inbound,Not the right moment,,Charlotte
1vunu6e9,Inbound,No show,Follow-up: digital guide 2,
ur8p7b36,Inbound,Not Target,,San Antonio
juhuatpx,Inbound,Not feeling,,
duh2uk6k,Inbound,Not Target,,
k9avzcip,Outbound,Not feeling,,Chicago
8ixyqobh,Inbound,Not Target,,
3phcks65,Inbound,Competitor,,Los Angeles
fd5z37k4,Inbound,Not Target,,
316p0ew2,Inbound,Not Target,,San Francisco
stiqac4a,Inbound,Not Target,,
1ehsmqgx,Inbound,Competitor,,Indianapolis
9zpdm9jz,Inbound,Wrong Data,,San Jose
3vm0opaa,Inbound,Not feeling,,Los Angeles
0zxg9e29,Inbound,Not Target,,Jacksonville
s4px8fx3,Outbound,Wrong Data,,Philadelphia
uid2v2fy,Inbound,Not Target,,Jacksonville
o0tc1n2r,Inbound,Unreachable,,San Diego
yl6p9mdn,Inbound,,,Denver
07abo09z,Inbound,Wrong Data,,
b1o6mlb9,Inbound,Not feeling,,San Jose
nrmndsu2,Inbound,Not Target,,Chicago
erx254w9,Outbound,Not Target,,
4qrr3fi3,Inbound,,,San Jose
0um6aknd,Outbound,Not Target,,
1vnaq1av,Inbound,Unreachable,,San Antonio
yyfrt4je,Inbound,Wrong Data,,
zknou6pq,Outbound,Unreachable,,Chicago
7h69rzwy,Inbound,Unreachable,,San Francisco
si3u3l4n,Outbound,Not Target,,
2t8xkrs3,Inbound,Not Target,,
kxlkizh5,Inbound,Not the right moment,,Los Angeles
9k6zoun6,Inbound,,,
0lw140a5,Inbound,Unreachable,,Seattle
5md258jr,Inbound,Not Target,,San Francisco
p6qcyn1l,Inbound,Not Target,,
et65qtm6,Inbound,Not feeling,,Houston
1jns4ryk,Inbound,Not the right moment,,Washington
ny7621k7,Outbound,Not Target,,Philadelphia
cwuzsskg,Inbound,Not the right moment,,Chicago
qapuszn0,Inbound,Not the right moment,,
cj3cb531,Outbound,Wrong Data,,
15gov5xi,Inbound,Unreachable,,San Francisco
sg35qkm5,Inbound,Not the right moment,Follow-up: digital guide 2,San Diego
ffg650b2,Inbound,Unreachable,,
mgrflg7k,Outbound,Not Target,,Chicago
6g333i5e,Inbound,Unreachable,,
xb48acxu,Inbound,Not Target,,Chicago
5c8wig3z,Inbound,Not the right moment,,
zxyr3g0f,Inbound,Unreachable,Follow-up: digital guide 2,San Francisco
z63ig6zk,Inbound,Not Target,,Seattle
37240ef0,Inbound,Competitor,Follow-up: digital guide 2,
aib9hmvp,Inbound,Not Target,,
fvapcw9e,Inbound,Not feeling,,Chicago
4730raf0,Inbound,Unreachable,,Chicago
7sa6380w,Inbound,Not the right moment,,Houston
26sardvh,Outbound,Not feeling,,San Francisco
0j4wg9ly,Inbound,Not Target,,San Diego
nn6wfoeg,Inbound,,,Chicago
kj8w0vu0,Inbound,No show,Follow-up: digital guide 2,Seattle
zeofkgyg,Outbound,Not Target,,
yo1ndw8x,Inbound,,,San Francisco
tuuc9ng2,Inbound,Not Target,,Los Angeles
2pn8i0re,Inbound,Not the right moment,,San Francisco
642ipy2o,Inbound,Not Fit,,San Francisco
mymlj8hv,Outbound,Not feeling,,
zikzbbml,Inbound,Competitor,,Chicago
nzqnxugt,Inbound,Not Target,,San Francisco
kimralad,Inbound,Wrong Data,,Charlotte
yrm16xgl,Inbound,Not Target,,Philadelphia
jqg9j5wv,Inbound,,,Philadelphia
phrgcpum,Inbound,Not Target,,
r3loea3l,Inbound,Black list,,San Jose
srx7lgd7,Inbound,,,New York
5u49txvn,Outbound,Competitor,,New York
okgkgpvh,Inbound,Unreachable,,
gbvc1ykq,Inbound,Not Target,,
wuz03yxi,Inbound,Unreachable,,
jzlfwx2q,Inbound,Not Target,,Indianapolis
hsdt6yji,Inbound,Wrong Data,,New York
0xxi1fs4,Outbound,Unreachable,,Dallas
befd508z,Inbound,,,San Jose
yn7a2ymv,Inbound,Not Target,,San Diego
olbsukb1,Inbound,Unreachable,,
bep506le,Inbound,Not Target,,San Diego
dflyl1pk,Inbound,Not Target,,
kysqxhib,Inbound,,,New York
sxvic4is,Inbound,Not Target,,
28xavxq6,Inbound,Not Target,,
izjeqjq9,Inbound,Not Fit,,Chicago
f7jmjsve,Inbound,,,Indianapolis
2pnltl5j,Inbound,Not Target,,Phoenix
3780odzr,Inbound,Not the right moment,,
c3losuhp,Inbound,Not Target,,
